17963,Gone Nutty,False,en,Animation|Comedy,Blue Sky Studios,0,2002-10-21,5,Scrat tries to finish his rather large collection of acorns when things start going nutty.,0
55102,The Wisher,False,en,Horror,Screen Media Films,0,2002-05-31,90,"Mary is a horror-movie junkie whose obsession is out of control, leading her over-protective father to ban her from seeing scary flicks. But when she and her friends sneak out to see a film called The Wisher, its creepy antagonist seems to escape into her life and make her darkest desires come true.",0
36561,I Am Dina,False,da,Drama,ApolloMedia Distribution|Felicia Film|Gemini Films|Mandarin Films|Nordisk Film|Northern Lights|Per Holst Filmproduktion|TF1 International|TNT Film Productions,0,2002-03-08,125,"In Northern Norway during the 1860s, a little girl named Dina accidentally causes her mother's death. Overcome with grief, her father refuses to raise her, leaving her in the care of the household servants. Dina grows up wild and unmanageable, with her only friend being the stable boy, Tomas. She summons her mother's ghost and develops a strange fascination with death as well as a passion for living. Family friend Jacob encourages Dina's father to hire Lorch, a tutor who introduces her to the cello. When Dina is old enough, she marries Jacob and moves to Reinsnes, a port he runs with his mother, Karen, and his stepsons Niels and Anders . Niels doesn't like Dina's wild ways, or the fact that she has taken over accounting duties at Reinsnes. Dina's eccentric tendencies become even stronger, eventually leading Jacob into an accident of his own and bringing Tomas back into her life.",0
34469,Julius Caesar,False,en,Drama|History|War,De Angelis Group,0,2002-12-27,240,Twenty year-old Julius Caesar flees Rome for his life during the reign of Sulla but through skill and ambition rises four decades later to become Rome's supreme dictator.,0
1430,Bowling for Columbine,False,en,Documentary,Alliance Atlantis Communications|Dog Eat Dog Films|Iconolatry Productions Inc.|Salter Street Films International|TiMe Film- und TV-Produktions GmbH|United Broadcasting Inc.|Vif Babelsberger Filmproduktion GmbH & Co. Zweite KG,4000000,2002-10-09,120,"Why do 11,000 people die in America each year at the hands of gun violence? Talking heads yelling from every TV camera blame everything from Satan to video games. But are we that much different from many other countries? What sets us apart? How have we become both the master and victim of such enormous amounts of violence? This is not a film about gun control. It is a film about the fearful heart and soul of the United States, and the 280 million Americans lucky enough to have the right to a constitutionally protected Uzi. From a look at the Columbine High School security camera tapes to the home of Oscar-winning NRA President Charlton Heston, from a young man who makes homemade napalm with The Anarchist's Cookbook to the murder of a six-year-old girl by another six-year-old, Bowling for Columbine is a journey through America, through our past, hoping to discover why our pursuit of happiness is so riddled with violence.",35564473
20009,Slackers,False,en,Comedy|Romance,Sony Pictures,0,2002-02-01,86,"Dave, Sam and Jeff are about to graduate from Holden University with honors in lying, cheating and scheming. The three roommates have proudly scammed their way through the last four years of college and now, during final exams, these big-men-on-campus are about to be busted by the most unlikely dude in school. Self-dubbed Cool Ethan, an ambitious nerd with a bad crush, enters their lives one day and everything begins to unravel.",0
12779,Swept Away,False,en,Comedy|Romance,"Codi S.p.a.|SKA Films|Screen Gems, Inc.",10000000,2002-10-11,89,"Stranded and alone on a desert island during a cruise, a spoiled rich woman and a deckhand fall in love and make a date to reunite after their rescue.",598645
47354,K-9: P.I.,False,en,Action|Adventure|Comedy|Crime,Universal Pictures,0,2002-07-30,95,Dooley and his K-9 partner Jerry Lee are ready to retire from the police force. But before he can retire with his pension he must work as a P.I. to find a set of high tech computer chips.,0
35712,Secret Things,False,fr,Drama,Centre National de la Cinématographie|La Sorcière Rouge|Les Aventuriers de l'Image,0,2002-10-16,115,"Two young women find themselves struggling to survive in Paris, street-wise Nathalie, a stripper, and naïve Sandrine, a barmaid. Together, they discover that sex can be used to their advantage, and pleasure.",0
11362,The Count of Monte Cristo,False,en,Action|Adventure|Drama|Thriller,Count of Monte Cristo Ltd.|Spyglass Entertainment|Touchstone Pictures|World 2000 Entertainment,0,2002-01-23,131,"Edmond Dantés's life and plans to marry the beautiful Mercedes are shattered when his best friend, Fernand, deceives him. After spending 13 miserable years in prison, Dantés escapes with the help of a fellow inmate and plots his revenge, cleverly insinuating himself into the French nobility.",75395048
14245,Sniper 2,False,en,Action,Sandstorm Films,5000000,2002-12-28,97,"Sergeant Thomas Beckett (Berenger) is back - and this time he has teamed up with death row inmate B.J. Cole (Woodbine) on a suicide mission to the Balkans. Their target: a rogue general accused of running ethnic cleansing missions. But when Becket discovers that the government is using him as a pawn in a bigger mission, the body count grows and bullets really start to fly.",0
13950,All About the Benjamins,False,en,Action|Adventure|Comedy,New Line Cinema,14000000,2002-03-08,95,"Bucum Jackson (Cube) is a bounty hunter with a lot of attitude and no interest in taking on a partner. Working at Martinez Bail Bonds, Jackson has unorthodox methods of tracking down low-life criminals, but they work, and one day he hopes to become his own boss and open up his own private investigation firm. Reggie Wright (Epps) is a slippery con artist who is avoiding the law, and Jackson. During a cat and mouse chase, the two stumble on a multi-million dollar diamond heist. Hiding from Jackson, Wright finds himself in the thieves' getaway van and ends up having to escape from them after they discover their booty is fake, much to the displeasure of their ruthless boss (Flanagan). When Wright meets up with his girlfriend (Mendes), he discovers that his recently purchased lottery ticket is the sole winner of $60 million. Unfortunately, his wallet, which held the ticket, was left in the thieves' van, so he persuades Jackson to help him get it back.",25482931
53244,Sex Is Comedy,False,fr,Comedy|Drama|Romance,CB Films|Canal+|Centre National de la Cinématographie,0,2002-05-02,92,"A director (Anne Parillaud) attempts to shoot a sensitive love scene involving two actors (Grégoire Colin, Roxane Mesquida) who hate each other.",0
39088,Tycoon,False,en,Action|Crime|Drama|Thriller,Etalon film,0,2002-06-06,128,"During the Gorbachev years, Platon Makovski and his four buddies are university students who jump on the private capitalism movement. Fast-forward 20 years, Platon finds himself the richest man in Russia, having sacrificed his friends to get to the top. But with this cynical rise, comes a brutal fall.",0
9260,Welcome to Collinwood,False,en,Comedy|Crime,Gaylord Films,1200000,2002-05-24,86,"Five hapless inner-city low-lifes unsuccessfully attempt to burgle a pawnbroker's safe, but wind up gaining more than they lose.",0
21925,Naqoyqatsi,False,en,Documentary|Drama|Music|Thriller,Qatsi Productions,3000000,2002-09-02,89,A visual montage portrait of our contemporary world dominated by gobalized technology and violence.,13308
14787,Tom and Jerry: The Magic Ring,False,en,Animation|Comedy|Family,Warner Home Video,0,2002-03-12,62,"The world's favourite cat and mouse team bounds back into action in an all-new full-length animated adventure certain to cast its spell over the entire family Left in charge of a priceless magical ring by his young wizard master, Tom is horrified when the ring gets stuck on Jerry's head, who then runs off into the city! Before you can say ""abracadabra"", the entire town is hot on our heroes' tails",0
2185,Big Trouble,False,en,Action|Comedy|Thriller,Touchstone Pictures,40000000,2002-04-05,85,"Based on Pulitzer Prize-winning humorist Dave Barry's best-selling first novel, ""Big Trouble"" tells the story of how a mysterious suitcase brings together, and changes, the lives of a divorced dad, an unhappy housewife, two hitmen, a pair of street thugs, two love struck teens, two FBI men and a psychedelic toad.",8493890
9908,Tattoo,False,en,Crime|Drama|Thriller,Lounge Entertainment GmbH,0,2002-04-04,108,"Marc Schrader, a rookie cop caught red-handed with drugs in a police raid of an illegal rave, joins a homicide investigation conducted by Chief Inspector Minks. The victim is a naked young woman with the skin stripped off her back, killed as she staggered into traffic. As Schrader and Minks investigate the murder, the case is complicated by a finger found in the stomach of the victim. Forensic examination proves the finger belongs to Nobert Günzel, who was previously convicted of rape and assault. The police raid Günzel’s residence, and discover a blood-stained table with restraints and bits of human flesh in his basement. They also find video equipment and preserved, tattooed skin from the victim’s back. Soon, they found dead bodies buried in the garden. Günzel then goes missing.",0
10751,Old Men in New Cars: In China They Eat Dogs II,False,da,Action|Comedy|Crime|Thriller,Thura Film,0,2002-07-12,95,"The last wish of the dying ""Monk"" is for his foster child, Harald, to find his real son, Ludvig. But the latter is currently in a Swedish prison cell...",0
2752,40 Days and 40 Nights,False,en,Comedy|Romance,Miramax Films|Universal Pictures|Working Title Films,17000000,2002-03-01,94,"Matt Sullivan's last big relationship ended in disaster and ever since his heart's been aching and his commitment's been lacking. Then came Lent, that time of year when everybody gives something up. That's when Matt decides to go where no man's gone before and make a vow: No sex. Whatsoever. For 40 straight days. At first he has everything under control. That is until the woman of his dreams, Erica, walks into his life.",0
8665,K-19: The Widowmaker,False,en,War,First Light Production|Intermedia Films|National Geographic Society|New Regency Pictures|Palomar Pictures (II)|Paramount Pictures,100000000,2002-07-19,138,"When Russia's first nuclear submarine malfunctions on its maiden voyage, the crew must race to save the ship and prevent a nuclear disaster.",35168966
11056,Darkness,False,en,Horror,Castelao Producciones|Dimension Films|Filmax Entertainment|Vía Digital,0,2002-10-02,102,"A teenage girl moves into a remote countryside house with her family, only to discover that their gloomy new home has a horrifying past that threatens to destroy the family.",0
14635,The Rookie,False,en,Drama|Family,98 MPH Productions|Gran Via Productions|Walt Disney Pictures,20000000,2002-03-25,127,"Jim Morris never made it out of the minor leagues before a shoulder injury ended his pitching career twelve years ago. Now a married-with-children high-school chemistry teacher and baseball coach in Texas, Jim's team makes a deal with him: if they win the district championship, Jim will try out with a major-league organization. The bet proves incentive enough for the team, and they go from worst to first, making it to state for the first time in the history of the school. Jim, forced to live up to his end of the deal, is nearly laughed off the try-out field--until he gets onto the mound, where he confounds the scouts (and himself) by clocking successive 98 mph fastballs, good enough for a minor-league contract with the Tampa Bay Devil Rays. Jim's still got a lot of pitches to throw before he makes it to The Show, but with his big-league dreams revived, there's no telling where he could go.",75597042
870,Dolls,False,ja,Drama|Foreign|Romance,,0,2002-09-05,114,Dolls is a film about Japanese doll theater and a human love story illustrated through beautiful imagery. This film is a lot more sensitive than most Kitano films.,0
10712,Far from Heaven,False,en,Drama|Romance,Clear Blue Sky Productions,13500000,2002-09-01,107,"In 1950s Connecticut, a housewife faces a marital crisis and mounting racial tensions in the outside world.",29027914
30072,Possession,False,en,Drama|Mystery,Baltimore Spring Creek Productions|Focus Features|Warner Bros. Pictures,25000000,2002-10-02,102,"Maud Bailey, a brilliant English academic, is researching the life and work of poet Christabel La Motte. Roland Michell is an American scholar in London to study Randolph Henry Ash, now best-known for a collection of poems dedicated to his wife. When Maud and Roland discover a cache of love letters that appear to be from Ash to La Motte, they follow a trail of clues across England, echoing the journey of the couple over a century earlier.",10113733
9707,Bubba Ho-tep,False,en,Comedy|Fantasy|Horror|Mystery|Thriller,MGM|Silver Sphere Corporation,1000000,2002-06-09,92,"Bubba Ho-tep tells the ""true"" story of what really did become of Elvis Presley. We find Elvis as an elderly resident in an East Texas rest home, who switched identities with an Elvis impersonator years before his ""death,"" then missed his chance to switch back. He must team up with JFK and fight an ancient Egyptian mummy for the souls of their fellow residents.",0
24,Kill Bill: Vol. 1,False,en,Action|Crime,A Band Apart|Miramax Films|Super Cool ManChu,30000000,2003-10-10,111,"An assassin is shot at the altar by her ruthless employer, Bill, and other members of their assassination circle. But ""The Bride"" lives to plot her vengeance. Setting out for some payback, she makes a death list and hunts down those who wronged her, saving Bill for last.",180949000
122,The Lord of the Rings: The Return of the King,False,en,Action|Adventure|Fantasy,New Line Cinema|WingNut Films,94000000,2003-12-01,201,"Aragorn is revealed as the heir to the ancient kings as he, Gandalf and the other members of the broken fellowship struggle to save Gondor from Sauron's forces. Meanwhile, Frodo and Sam bring the ring closer to the heart of Mordor, the dark lord's realm.",1118888979
296,Terminator 3: Rise of the Machines,False,en,Action|Science Fiction|Thriller,C-2 Pictures|Columbia Pictures|IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG|Intermedia Films|Mostow/Lieberman Productions|Warner Bros.,200000000,2003-07-02,109,"It's been 10 years since John Connor saved Earth from Judgment Day, and he's now living under the radar, steering clear of using anything Skynet can trace. That is, until he encounters T-X, a robotic assassin ordered to finish what T-1000 started. Good thing Connor's former nemesis, the Terminator, is back to aid the now-adult Connor … just like he promised.",435000000
12,Finding Nemo,False,en,Animation|Family,Disney Enterprises|Pixar Animation Studios|Walt Disney Pictures,94000000,2003-11-29,100,"A tale which follows the comedic and eventful journeys of two fish, the fretful Marlin and his young son Nemo, who are separated from each other in the Great Barrier Reef when Nemo is unexpectedly taken from his home and thrust into a fish tank in a dentist's office overlooking Sydney Harbor. Buoyed by the companionship of a friendly but forgetful fish named Dory, the overly cautious Marlin embarks on a dangerous trek and finds himself the unlikely hero of an epic journey to rescue his son.",864625978
22,Pirates of the Caribbean: The Curse of the Black Pearl,False,en,Action|Adventure|Fantasy,Jerry Bruckheimer Films|Walt Disney Pictures,140000000,2003-07-03,143,"Jack Sparrow, a freewheeling 17th-century pirate who roams the Caribbean Sea butts heads with a rival pirate bent on pillaging the village of Port Royal. When the governor's daughter is kidnapped, Sparrow decides to help the girl's love save her. But their seafaring mission is hardly simple.",655011224
605,The Matrix Revolutions,False,en,Action|Adventure|Science Fiction|Thriller,NPV Entertainment|Silver Pictures|Village Roadshow Pictures|Warner Bros.,150000000,2003-05-23,129,The human city of Zion defends itself against the massive invasion of the machines as Neo fights to end the war at another front while also opposing the rogue Agent Smith.,424988211
604,The Matrix Reloaded,False,en,Action|Adventure|Science Fiction|Thriller,Heineken Branded Entertainment|NPV Entertainment|Silver Pictures|Village Roadshow Pictures|Warner Bros.,150000000,2003-05-06,138,"Six months after the events depicted in The Matrix, Neo has proved to be a good omen for the free humans, as more and more humans are being freed from the matrix and brought to Zion, the one and only stronghold of the Resistance.  Neo himself has discovered his superpowers including super speed, ability to see the codes of the things inside the matrix and a certain degree of pre-cognition. But a nasty piece of news hits the human resistance: 250,000 machine sentinels are digging to Zion and would reach them in 72 hours. As Zion prepares for the ultimate war, Neo, Morpheus and Trinity are advised by the Oracle to find the Keymaker who would help them reach the Source.  Meanwhile Neo's recurrent dreams depicting Trinity's death have got him worried and as if it was not enough, Agent Smith has somehow escaped deletion, has become more powerful than before and has fixed Neo as his next target.",738599701
616,The Last Samurai,False,en,Action|Drama|History|War,"Bedford Falls Company, The|Cruise/Wagner Productions|Radar Pictures|Warner Bros.",140000000,2003-12-05,154,"Nathan Algren is an American hired to instruct the Japanese army in the ways of modern warfare -- in this lush epic set in the 1870s, which finds Algren learning to respect the samurai and the honorable principles that rule them. Pressed to destroy the samurai's way of life in the name of modernization and open trade, Algren decides to become an ultimate warrior himself and to fight for their right to exist.",456758981
310,Bruce Almighty,False,en,Comedy|Fantasy,Pit Bull Productions|Shady Acres Entertainment|Spyglass Entertainment|Universal Pictures,80000000,2003-05-23,101,"Bruce Nolan toils as a ""human interest"" television reporter in Buffalo, N.Y. Despite his high ratings and the love of his beautiful girlfriend, Grace, Bruce remains unfulfilled. At the end of the worst day in his life, he angrily ridicules God -- and the Almighty responds, endowing Bruce with all of His divine powers.",484572835
670,Oldboy,False,ko,Action|Drama|Mystery|Thriller,Egg Films|Show East,3000000,2003-01-01,120,"Oldboy is the revenge drama from Director Park Chan-wook. Based on a manga by Nobuaki Minegishi, it depicts the suffering path of a man who must deal with the never ending torment of having unknowingly made someone his enemy.",14980005
1927,Hulk,False,en,Action|Science Fiction,Good Machine|Marvel Enterprises|Universal Pictures|Valhalla Motion Pictures,137000000,2003-06-19,138,"Bruce Banner, a genetics researcher with a tragic past, suffers an accident that causes him to transform into a raging green monster when he gets angry",245360480
9471,Charlie's Angels: Full Throttle,False,en,Action|Adventure|Comedy|Crime,Columbia Pictures Corporation|Flower Films (II)|Tall Trees Productions|Wonderland Sound and Vision,120000000,2003-06-27,106,"The Angels are charged with finding a pair of missing rings that are encoded with the personal information of members of the Witness Protection Program. As informants are killed, the ladies target a rogue agent who might be responsible.",259175788
587,Big Fish,False,en,Adventure|Drama|Fantasy,Columbia Pictures Corporation|Jinks/Cohen Company|The Zanuck Company|Tim Burton Productions,70000000,2003-12-25,125,A frustrated son tries to determine the facts from the fiction in his dying father's life.,122919055
1996,Lara Croft Tomb Raider: The Cradle of Life,False,en,Action|Adventure|Fantasy|Thriller,British Broadcasting Corporation (BBC)|Eidos Interactive|Lawrence Gordon Productions|Mutual Film Company|October Pictures|Paramount Pictures|Toho-Towa,95000000,2003-07-21,117,"Intrepid British archaeologist Lara Croft has made perhaps the most important archaeological discovery in history: an orb that leads to the mythical Pandora's Box. Unfortunately, the orb falls into the hands of Jonathan Reiss, an evil scientist who deals in killer viruses and hopes to sell the secrets of the box as the ultimate weapon.",156505388
8273,American Wedding,False,en,Comedy|Romance,LivePlanet|Loumolo & Co.|Universal Pictures|Zide-Perry Productions,55000000,2003-08-01,103,"With high school a distant memory, Jim and Michelle are getting married -- and in a hurry, since Jim's grandmother is sick and wants to see him walk down the aisle -- prompting Stifler to throw the ultimate bachelor party. And Jim's dad is reliable as ever, doling out advice no one wants to hear.",231449203
9620,Paycheck,False,en,Action|Adventure|Mystery|Science Fiction|Thriller,Davis Entertainment|DreamWorks SKG|Lion Rock Productions|Paramount Pictures|Province of British Columbia Film Incentive BC|Solomon/Hackett Productions,60000000,2003-12-24,119,"Michael Jennings is a genius who's hired -- and paid handsomely -- by high-tech firms to work on highly sensitive projects, after which his short-term memory is erased so he's incapable of breaching security. But at the end of a three-year job, he's told he isn't getting a paycheck and instead receives a mysterious envelope. In it are clues he must piece together to find out why he wasn't paid … and how he's gotten in hot water.",96269812
470,21 Grams,False,en,Crime|Drama|Thriller,Mediana Productions Filmgesellschaft|This Is That Productions|Y Productions,20000000,2003-09-06,124,"This is the story of three gentle persons: Paul Rivers an ailing mathematician lovelessly married to an English émigré, Christina Peck, an upper-middle-class suburban housewife, happily married and mother of two little girls, and Jack Jordan, an ex-convict who has found in his Christian faith the strength to raise a family. They will be brought together by a terrible accident that will change their lives. By the final frame, none of them will be the same as they will learn harsh truths about love, faith, courage, desire and guilt, and how chance can change our worlds irretrievably, forever.",60427839
508,Love Actually,False,en,Comedy|Drama|Romance,DNA Films,40000000,2003-09-07,135,"Follows seemingly unrelated people as their lives begin to intertwine while they fall in, and out, of love. Affections languish and develop as Christmas draws near.",244931766
322,Mystic River,False,en,Crime|Drama|Mystery|Thriller,Malpaso Productions|NPV Entertainment|Village Roadshow Pictures|Warner Bros.,25000000,2003-10-07,138,"A thriller about friendship and loyalty, guilt and vengeance, and the fateful affect the past has on the present. Sean Penn won an Oscar for his multifaceted performance as a father who lost his daughter.",156822020
9902,Wrong Turn,False,en,Horror|Thriller,Constantin Film Produktion|DCP Wrong Turn Productions|Media Cooperation One|Newmarket Capital Group|Regency Enterprises|Stan Winston Studio|Summit Entertainment,12600000,2003-05-30,84,"Chris crashes into a carload of other young people, and the group of stranded motorists is soon lost in the woods of West Virginia, where they're hunted by three cannibalistic mountain men who are grossly disfigured by generations of inbreeding.",28650575
9654,The Italian Job,False,en,Action|Crime|Thriller,De Line Pictures|Paramount Pictures|Working Title Films,60000000,2003-05-30,111,"After being betrayed and left for dead in Italy, Charlie Croker and his team plan an elaborate gold heist against their former ally.",176070171
277,Underworld,False,en,Action|Fantasy|Thriller,Lakeshore Entertainment|Laurinfilm|Subterranean Productions LLC|Subterranean Productions UK Ltd.|Underworld Produktions GmbH,22000000,2003-09-18,121,"Vampires and werewolves have waged a nocturnal war against each other for centuries. But all bets are off when a female vampire warrior named Selene, who's famous for her strength and werewolf-hunting prowess, becomes smitten with a peace-loving male werewolf, Michael, who wants to end the war.",95708457
12279,Spy Kids 3-D: Game Over,False,en,Action|Adventure|Comedy|Family|Science Fiction,Dimension Films|SF Film,38000000,2003-07-25,84,"Carmen's caught in a virtual reality game designed by the Kids' new nemesis, the Toymaker (Stallone). It's up to Juni to save his sister, and ultimately the world.",197011982
10009,Brother Bear,False,en,Adventure|Animation|Family|Fantasy,Walt Disney Feature Animation|Walt Disney Pictures,100000000,2003-10-31,85,"When a young Inuit hunter needlessly kills a bear, he is magically changed into a bear himself as punishment with a talkative cub being his only guide to changing back.",250
2832,Identity,False,en,Mystery|Thriller,Columbia Pictures Corporation|Konrad Pictures,30000000,2003-04-25,90,"Complete strangers stranded at a remote desert motel during a raging storm soon find themselves the target of a deranged murderer. As their numbers thin out, the travelers begin to turn on each other, as each tries to figure out who the killer is.",90259536
4970,Gothika,False,en,Horror|Thriller,Columbia Pictures Corporation|Dark Castle Entertainment|Warner Bros.,40000000,2003-11-21,98,"After a car crash, a criminal psychologist (Halle Berry) comes to, only to find that she's a patient in the same mental institution that currently employs her. It seems she's been accused of murdering her husband -- but she has no memory of committing the crime. As she tries to regain her memory and convince her co-workers of her innocence, a vengeful spirit uses her as an earthly pawn, which further convinces everyone of her guilt.",141591324
9486,Johnny English,False,en,Action|Adventure|Comedy,StudioCanal|Universal Pictures,40000000,2003-04-06,88,Rowan plays the eponymous lead character in a spoof spy thriller. During the course of the story we follow our hero as he attempts to single-handedly save the country from falling into the hands of a despot.,160583018
1647,The Recruit,False,en,Action|Crime|Drama|Thriller,Spyglass Entertainment|Touchstone Pictures,0,2003-01-25,115,A brilliant young CIA trainee is asked by his mentor to help find a mole in the Agency.,101191884
1428,Once Upon a Time in Mexico,False,en,Action,Columbia Pictures Corporation|Dimension Films|Troublemaker Studios,29000000,2003-09-11,102,"Hitman ""El Mariachi"" becomes involved in international espionage involving a psychotic CIA agent and a corrupt Mexican general.",98185582
9480,Daredevil,False,en,Action|Crime|Fantasy|Science Fiction|Thriller,Epsilon Motion Pictures|Marvel Enterprises|New Regency Pictures|Regency Enterprises|Twentieth Century Fox Film Corporation,78000000,2003-02-14,103,"He dwells in a world of external night, but the blackness is filled with sounds and scents, tastes and textures that most cannot perceive. Although attorney Matt Murdock is blind, his other four senses function with superhuman sharpness. By day, Murdock represents the downtrodden. At night he is Daredevil, a masked vigilante stalking the dark streets of the city, a relentless avenger of justice.",179179718
8698,The League of Extraordinary Gentlemen,False,en,Action|Fantasy|Science Fiction|Thriller,Angry Films|International Production Company|JD Productions|Mediastream Dritte Film GmbH & Co. Beteiligungs KG|Twentieth Century Fox Film Corporation,78000000,2003-07-11,110,"In an alternate turn of the 20th century, an attack on the Bank of England by men who appear to be German soldiers followed by an attack on a German Zeppelin factory by the same men this time dressed as British soldiers, leads Europe to the brink of war. An emissary of the British government, arrives in Africa, hoping to recruit the legendary hunter Allan Quatermain to investigate the situation.",179265204
9373,The Texas Chainsaw Massacre,False,en,Horror,Chainsaw Productions LLC|Focus Features|New Line Cinema|Next Entertainment|Platinum Dunes|Radar Pictures,9500000,2003-10-17,98,"After picking up a traumatized young hitchhiker, five friends find themselves stalked and hunted by a deformed chainsaw-wielding killer and his family of equally psychopathic killers.",107071655
10601,Peter Pan,False,en,Adventure|Family|Fantasy,Columbia Pictures|Quinta Communications|Revolution Studios|Universal Pictures,100000000,2003-12-25,113,"In stifling Edwardian London, Wendy Darling mesmerizes her brothers every night with bedtime tales of swordplay, swashbuckling and the fearsome Captain Hook. But the children become the heroes of an even greater story, when Peter Pan flies into their nursery one night and leads them over moonlit rooftops through a galaxy of stars and to the lush jungles of Neverland.",121975011
8409,A Man Apart,False,en,Action|Drama,"""DIA"" Productions GmbH & Co. KG|Joseph Nittolo Entertainment|New Line Cinema|Newman/Tooley Films",36000000,2003-04-04,109,"When Vetter's wife is killed in a botched hit organized by Diablo, he seeks revenge against those responsible. But in the process, Vetter and Hicks have to fight their way up the chain to get to Diablo but it's easier said than done when all Vetter can focus on is revenge.",44350926
153,Lost in Translation,False,en,Drama,American Zoetrope,4000000,2003-08-31,102,"Two lost souls visiting Tokyo -- the young, neglected wife of a photographer and a washed-up movie star shooting a TV commercial -- find an odd solace and pensive freedom to be real in each other's company, away from their lives in America.",9000000
1278,The Dreamers,False,en,Drama|Romance,Fiction Films|Peninsula Films|Recorded Picture Company (RPC),15000000,2003-09-01,115,A young American studying in Paris in 1968 strikes up a friendship with a French brother and sister. Set against the background of the '68 Paris student riots.,15121165
11423,Memories of Murder,False,ko,Crime|Drama|Thriller,CJ Entertainment|Muhan Investment|Sidus Pictures,2800000,2003-04-24,129,"1986 Gyunggi Province. The body of a young woman is found brutally raped and murdered. Two months later, a series of rapes and murders commences under similar circumstances. And in a country that had never known such crimes, the dark whispers about a serial murderer grow louder. A special task force is set up in the area, with two local detectives Park Doo-Man and Jo Young-Goo joined by a detective from Seoul who requested to be assigned to the case.",0
10159,The Rundown,False,en,Action|Adventure|Comedy|Thriller,Columbia Pictures|Universal Pictures|WWE Studios,85000000,2003-09-26,104,"When Travis, the mouthy son of a criminal, disappears in the Amazon in search of a treasured artifact, his father sends in Beck, who becomes Travis's rival for the affections of Mariana, a mysterious Brazilian woman. With his steely disposition, Beck is a man of few words -- but it takes him all the discipline he can muster to work with Travis to nab a tyrant who's after the same treasure.",80916492
8619,Master and Commander: The Far Side of the World,False,en,Adventure,Miramax|Samuel Goldwyn Films|Twentieth Century Fox Film Corporation|Universal Pictures,150000000,2003-11-13,138,"After an abrupt and violent encounter with a French warship inflicts severe damage upon his ship, a captain of the British Royal Navy begins a chase over two oceans to capture or destroy the enemy, though he must weigh his commitment to duty and ferocious pursuit of glory against the safety of his devoted crew, including the ship's thoughtful surgeon, his best friend.",212011111
10327,"Legally Blonde 2: Red, White & Blonde",False,en,Comedy,Marc Platt Productions|Metro-Goldwyn-Mayer (MGM)|Type A Films,45000000,2003-07-02,95,"After Elle Woods, the eternally perky, fashionably adventurous, famously blonde Harvard Law grad gets fired by her law firm because of her opposition to animal testing, she takes her fight to Washington. As an aide for Congresswoman Victoria Rudd, she pushes for a bill to ban testing once and for all, but it's her building's doorman who advises her on how to get her way on the Hill.",124914842
6038,Shanghai Knights,False,en,Action|Adventure|Comedy|Western,All Knight Productions|Birnbaum / Barber Productions|Jackie Chan Films Limited|Spyglass Entertainment|Touchstone Pictures,50000000,2003-02-06,115,"The dynamic duo of Chon Wang and Roy O'Bannon return for another crazy adventure. This time, they're in London to avenge the murder of Chon's father, but end up on an even bigger case. Chon's sister is there to do the same, but instead unearths a plot to kill the royal family. No one believes her, though, and it's up to Chon and Roy (who has romance on his mind) to prove her right.",60470220
15567,Stitch! The Movie,False,en,Animation|Comedy|Family,Walt Disney Television Animation,0,2003-08-26,60,"The continuing adventures of Lilo, a little Hawaiian girl, and Stitch, the galaxy's most wanted extraterrestrial. Stitch, Pleakley, and Dr. Jumba are all part of the household now. But what Lilo and Stitch don't know is that Dr. Jumba brought one of his alien ""experiments"" to Hawaii.",0
11329,Runaway Jury,False,en,Drama|Thriller,20th Century Fox|Epsilon Motion Pictures|Regency Enterprises,60000000,2003-10-09,127,A juror on the inside and a woman on the outside manipulate a court trial involving a major gun manufacturer.,80154140
2334,Taxi 3,False,fr,Action|Comedy,Europa Corp,14500000,2003-01-29,82,"A gang of thieves calling themselves the Santa Claus Gang are wreaking havoc, and the police can't keep up. Police Captain Gilbert is distracted by a Chinese reporter writing a story on his squad, and taxi driver Daniel is in the midst of a relationship crisis. After a string of mistakes in which the thieves outsmart the police time and time again, Daniel and his super-taxi pitch in.",65497208
9282,11:14,False,en,Crime|Drama|Thriller,Firm Films|MDP Worldwide|Media 8 Entertainment,6000000,2003-05-16,86,Tells the seemingly random yet vitally connected story of a set of incidents that all converge one evening at 11:14pm. The story follows the chain of events of five different characters and five different storylines that all converge to tell the story of murder and deceit.,0
8961,Bad Boys II,False,en,Action|Adventure|Comedy|Crime|Thriller,Columbia Pictures Corporation|Don Simpson/Jerry Bruckheimer Films,130000000,2003-07-18,147,"Martin Lawrence and Will Smith reunite as out-of-control trash-talking buddy cops Marcus Burnett and Mike Lowrey of the Miami Narcotics Task Force. Bullets fly, cars crash, and laughs explode as they pursue a whacked-out drug lord from the streets of Miami to the barrios of Cuba. But the real fireworks result when Lawrence discovers that playboy Smith is secretly romancing his sexy sister Syd.",273339556
2289,Cold Mountain,False,en,Drama,Bona Fide Productions|Castel Film Romania|Cattleya|Mirage Enterprises|Miramax Films,79000000,2003-12-24,154,"In this classic story of love and devotion set against the backdrop of the American Civil War, a wounded Confederate soldier named W.P. Inman deserts his unit and travels across the South, aiming to return to his young wife, Ada, who he left behind to tend their farm. As Inman makes his perilous journey home, Ada struggles to keep their home intact with the assistance of Ruby, a mysterious drifter sent to help her by a kindly neighbor.",173013509
