49797,I Saw the Devil,False,en,Horror|Thriller,Peppermint & Company|Showbox/Mediaplex|Siz Entertainment|Softbank Ventures,0,2010-08-12,141,0
23437,A Nightmare on Elm Street,False,en,Horror|Mystery|Thriller,New Line Cinema|Platinum Dunes,35000000,2010-04-30,95,115664037
44629,Animal Kingdom,False,en,Crime|Drama|Thriller,Porchlight Films,5000000,2010-06-03,113,1000000
41216,Legend of the Guardians: The Owls of Ga'Hoole,False,en,Adventure|Animation|Family|Fantasy,Animal Logic|Village Roadshow Pictures|Warner Bros.,80000000,2010-07-10,97,140073390
42949,Arthur 3: The War of the Two Worlds,False,en,Adventure|Animation|Family|Fantasy,Apipoulaï|Avalanche Productions,65000000,2010-08-22,101,0
22907,Takers,False,en,Action|Crime|Drama|Thriller,Rainforest Films,32000000,2010-08-26,107,69055695
37950,Charlie St. Cloud,False,en,Drama,Marc Platt Productions|Relativity Media|Universal Pictures,44000000,2010-05-01,99,48190704
22972,Green Zone,False,en,Action|Adventure|Drama|Thriller,Dentsu|Relativity Media|StudioCanal|Universal Pictures|Working Title Films,100000000,2010-03-11,115,94882889
46838,Tucker and Dale vs Evil,False,en,Comedy|Horror,Eden Rock Media,0,2010-01-22,89,0
7978,The Wolfman,False,en,Drama|Horror|Thriller,Relativity Media|Stuber Productions|Universal Pictures,150000000,2010-02-11,102,0
49953,A Turtle's Tale: Sammy's Adventures,False,en,Animation|Family,Illuminata Pictures|Motion Investment Group|nWave Pictures,0,2010-08-03,88,0
43923,It's Kind of a Funny Story,False,en,Comedy|Drama,Focus Features,8000000,2010-07-06,101,6491240
43933,Monsters,False,en,Drama|Science Fiction|Thriller,Vertigo Entertainment,500000,2010-06-18,94,4242978
43539,The Next Three Days,False,en,Crime|Drama|Romance|Thriller,Fidélité Films|Hwy61|Lionsgate,30000000,2010-11-18,133,51148651
39013,Winter's Bone,False,en,Drama,Anonymous Content|Winter's Bone Productions,2000000,2010-06-11,100,13831503
38055,Megamind,False,en,Action|Animation|Comedy|Family|Science Fiction,DreamWorks Animation,130000000,2010-10-28,95,321885765
58857,13 Assassins,False,ja,Action|Adventure|Drama,Sedic International|Toho Company,6000000,2010-09-09,141,17555141
37495,Four Lions,False,en,Comedy|Crime|Drama,Drafthouse Films|Film4|Warp Films|Wild Bunch Distribution,967686,2010-05-07,101,4270000
51739,The Secret World of Arrietty,False,ja,Animation|Family|Fantasy,Buena Vista Home Entertainment|Dentsu|Hakuhodo DY Media Partners|Mitsubishi Shoji|Nippon Television Network (NTV)|Studio Ghibli|Toho Company|Walt Disney Company,37000000,2010-07-16,94,145570827
20533,Jonah Hex,False,en,Action|Drama|Fantasy|Thriller|Western,DC Entertainment|Legendary Pictures|Mad Chance|Warner Bros.|Weed Road Pictures,47000000,2010-06-18,80,10539000
44264,True Grit,False,en,Adventure|Drama|Western,Mike Zoss Productions|Paramount Pictures|Scott Rudin Productions|Skydance Productions,38000000,2010-12-22,110,252276927
45317,The Fighter,False,en,Drama,Paramount Pictures,25000000,2010-12-17,116,129190869
51620,Death Race 2,False,en,Action|Science Fiction|Thriller,CC Capital Arts Entertainment SRL|Moonlighting Films,7000000,2010-11-12,96,0
26388,Buried,False,en,Drama|Mystery|Thriller,Dark Trick Films|Studio 37|The Safran Company|Versus Entertainment,1987650,2010-09-24,94,19152480
55347,Beginners,False,en,Comedy|Drama|Romance,Olympus Pictures,3200000,2010-09-11,105,5332926
49009,The Way Back,False,en,Adventure|Drama|History,Exclusive Films|Imagenation Abu Dhabi FZ|Monolith Films|National Geographic Entertainment|On the Road|Point Blank Productions|Polish Film Institute,30000000,2010-09-03,133,20348249
46738,Incendies,False,fr,Drama|Mystery|War,Micro scope|Phi Group|TS Productions,6800000,2010-09-04,130,7103838
39781,The Kids Are All Right,False,en,Comedy|Drama,10th Hole Productions|Antidote Films (I)|Artist International|Artist International Management|Focus Features|Gilbert Films|Mandalay Vision|Saint Aire Production,4000000,2010-07-09,106,34705850
41436,Paranormal Activity 2,False,en,Horror|Thriller,Blumhouse Productions|Paramount Pictures|Solana Films,3000000,2010-10-20,91,177512032
23023,Tooth Fairy,False,en,Comedy|Family|Fantasy,20th Century Fox|SF Film,48000000,2010-01-14,101,112462508
48289,The Debt,False,en,Drama|Thriller,Marv Films|Miramax Films|Pioneer Pictures,20000000,2010-09-03,113,45636368
61979,Three Steps Above Heaven,False,es,Drama|Romance,Antena 3 Films,0,2010-12-03,122,0
32823,Get Him to the Greek,False,en,Comedy,Apatow Productions,40000000,2010-06-04,109,90029656
46146,Troll Hunter,False,nb,Fantasy|Horror,Film Fund FUZZ|Filmkameratene A/S,3500000,2010-10-29,103,4159678
46503,All Good Things,False,en,Crime|Drama|Mystery|Romance|Thriller,The Weinstein Company,0,2010-12-03,101,0
48650,Room in Rome,False,es,Drama|Romance,Alicia Produce|Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)|Intervenciones Novo Film 2006 Aie|Morena Films|Televisión Española (TVE),0,2010-05-07,109,0
51608,The Man from Nowhere,False,ko,Action|Crime|Thriller,Cinema Service|Opus Pictures|United Pictures,0,2010-08-04,119,43059790
27579,The American,False,en,Crime|Drama|Thriller,Film Production Consultants|Focus Features|Smokehouse Pictures|This Is That Productions,20000000,2010-08-31,105,65464324
34803,Death at a Funeral,False,en,Comedy,Parabolic Pictures|Screen Gems,21000000,2010-04-15,92,0
43947,I Spit on Your Grave,False,en,Crime|Horror|Thriller,Anchor Bay Films|Cinetel Films|Family of the Year Productions,2000000,2010-06-17,108,572809
44009,Another Year,False,en,Comedy|Drama,Film4|Thin Man Films,8000000,2010-11-05,129,18124262
42194,Tekken,False,en,Action|Crime|Drama|Science Fiction|Thriller,Light Song Films|Namco,30000000,2010-03-20,92,967000
25195,Leap Year,False,en,Comedy,BenderSpink|Birnbaum/Barber|Octagon Films|Spyglass Entertainment|Universal Pictures,19000000,2010-01-08,100,29922472
23169,Remember Me,False,en,Drama|Romance,Summit Entertainment,20000000,2010-03-12,113,0
35169,Furry Vengeance,False,en,Comedy,Furry Vengeance Productions|Imagenation Abu Dhabi FZ|Participant Media|Robert Simonds Productions|Summit Entertainment,35000000,2010-04-02,92,39340177
38303,You Again,False,en,Comedy|Romance,Frontier Pictures|Oops Doughnuts Productions|Touchstone Pictures,20000000,2010-09-24,105,32005248
34813,The Losers,False,en,Action|Adventure|Crime|Mystery|Thriller,DC Comics|DC Entertainment|Dark Castle Entertainment|Warner Bros.|Weed Road Pictures,25000000,2010-04-23,97,23580000
37645,22 Bullets,False,en,Action|Crime|Thriller,EuropaCorp|TF1 Films Production,24000000,2010-03-23,115,0
40662,Batman: Under the Red Hood,False,en,Action|Adventure|Animation|Mystery|Science Fiction,DC Comics|Warner Bros. Animation,0,2010-07-27,75,6629178
52015,Stake Land,False,en,Action|Drama|Horror|Science Fiction|Thriller,Belladonna Productions|Glass Eye Pix|Off Hollywood Pictures,650000,2010-09-30,98,33245
42684,Skyline,False,en,Science Fiction,Hydraulx|Rat Entertainment|Relativity Media|Rogue Pictures|Transmission Pictures,10000000,2010-11-12,100,66821036
52371,LelleBelle,False,nl,Music|Romance,BNN TV|CoBo Fonds|Pupkin Film,0,2010-10-09,89,0
45132,Super,False,en,Action|Comedy|Drama,Ambush Entertainment|Crimson Bolt|This Is That Productions,2500000,2010-09-09,96,324138
23830,Last Night,False,en,Drama|Romance,Gaumont|Nick Wechsler Productions|Star Entertainment,7000000,2010-05-11,90,7644937
