2565,Joe Versus the Volcano,False,en,Comedy|Fantasy|Romance|Science Fiction,Amblin Entertainment|Warner Bros.,0,1990-03-09,102,39404261
12773,Navy Seals,False,en,Action|Thriller|War,Orion Pictures,0,1990-07-20,113,0
41842,Taxi Blues,False,ru,Drama,ASK Eurofilm|Centre National de la Cinématographie (CNC)|La Sept Cinéma,0,1990-09-07,110,0
37770,Fantozzi alla riscossa,False,it,,,0,1990-01-15,0,0
10170,The Russia House,False,en,Action|Drama|Romance|Thriller,Metro-Goldwyn-Mayer (MGM)|Pathé Entertainment|Star Partners III Ltd.,22997992,1990-12-19,122,0
37131,Impulse,False,en,Thriller,,0,1990-04-06,109,2544504
11630,Three Men and a Little Lady,False,en,Comedy|Family,Interscope Communications|Touchstone Pictures,0,1990-11-21,104,0
11796,The Hairdresser's Husband,False,en,Comedy|Drama|Romance,,0,1990-10-03,82,0
39100,Dragon Ball Z: The World's Strongest,False,ja,Action|Animation,Toei Animation,0,1990-03-10,60,0
4587,Mermaids,False,en,Comedy|Drama|Romance,Orion Pictures,31000000,1990-12-14,110,35419397
20815,The Handmaid's Tale,False,en,Drama|Science Fiction,Bioskop Film|Cinecom Entertainment Group|Cinetudes Films,0,1990-03-09,108,0
3688,Flesh Gordon meets the Cosmic Cheerleaders,False,en,Comedy|Science Fiction,Filmvest International,0,1990-07-11,98,0
21433,Don't Tell Her It's Me,False,en,Comedy|Romance,,0,1990-09-21,101,0
9050,A Chinese Ghost Story II,False,cn,Action|Comedy|Drama|Fantasy|Horror|Romance,Film Workshop,0,1990-07-13,104,0
2990,Pacific Heights,False,en,Crime|Thriller,20th Century Fox|Morgan Creek Productions,0,1990-09-28,102,29381956
28090,Maniac Cop 2,False,en,Action|Horror|Thriller,,0,1990-12-13,90,0
26914,Troll 2,False,en,Horror,Filmirage,0,1990-10-12,95,0
25831,The Prince and the Pauper,False,en,Animation|Comedy|Family,,0,1990-11-16,25,0
11060,Internal Affairs,False,en,Crime|Drama,Paramount Pictures,0,1990-01-12,114,0
14931,Miami Blues,False,en,Action|Crime|Drama|Thriller,Orion Pictures|Tristes Tropiques,0,1990-04-20,97,0
31598,Q & A,False,en,Action|Drama|Thriller,Carolco Pictures|TriStar Pictures,0,1990-04-27,132,0
18860,Swordsman,False,en,Action|Drama|History,,2068041,1990-04-05,120,0
9548,The Adventures of Ford Fairlane,False,en,Action|Comedy|Crime|Mystery|Thriller,20th Century Fox,49000000,1990-07-11,104,20423389
28339,Hard to Die,False,en,Action|Comedy|Horror,,0,1990-01-01,77,0
59259,Dancing Machine,False,fr,Drama|Mystery|Thriller,,0,1990-11-28,107,0
239067,Vita coi figli,False,it,Drama,Reteitalia,0,1990-02-01,106,0
40346,All for the Winner,False,en,Action|Comedy,,0,1990-01-01,101,0
15087,Blue Planet,False,en,Documentary,IMAX Space Ltd.,0,1990-01-01,40,22800000
27994,Sgt. Kabukiman N.Y.P.D.,False,en,Action|Comedy|Fantasy,GAGA|Namco Tales Studio Ltd.|Troma Entertainment,0,1990-01-01,105,0
76205,Quiet Days in Clichy,False,fr,Drama,AZ Film Production|Cinecittà|Direkt-Film|Italfrance Films|TV-Or,0,1990-05-09,116,0
12717,My Mother's Castle,False,fr,Adventure|Comedy|Drama|Family|Romance,CNC|Gaumont|TF1 Films Production,0,1990-10-26,99,0
22585,Ski Patrol,False,en,Comedy,,0,1990-01-12,91,8533973
32043,The Guardian,False,en,Drama|Horror|Mystery|Thriller,Universal Pictures,0,1990-04-27,92,17037887
39101,Dragon Ball Z: The Tree of Might,False,ja,Action|Animation,Toei Animation,0,1990-06-07,61,0
44281,Halfaouine: Boy of the Terraces,False,en,Comedy|Drama|Family|Foreign,,0,1990-01-01,98,0
35165,The Rainbow Thief,False,en,Drama|Fantasy,Timothy Burrill Productions,10000000,1990-09-01,87,0
19593,The Death of the Incredible Hulk,False,en,Action|Drama|Science Fiction,New World Television,0,1990-02-18,95,0
69066,Sam Kinison: Outlaws of Comedy,False,en,Comedy,,0,1990-01-01,43,0
26397,The Civil War,False,en,,American Documentaries Inc.|Florentine Films|Kenneth Lauren Burns|Time-Life Video|WETA,0,1990-09-23,680,0
79509,The Ambulance,False,en,Action|Horror|Romance|Thriller,Epic Productions,0,1990-03-31,91,0
20220,1001 Nights,False,en,Adventure|Comedy|Fantasy,Antenne-2 France|Cinémax|Club Investissement Média|Rai 2|Telepool|Télémax,0,1990-04-11,98,0
59050,The Voice of the Moon,False,it,Adventure|Comedy|Drama,,0,1990-01-01,122,0
112985,Blind Faith,False,en,Thriller,NBC Productions,0,1990-02-11,190,0
215122,Fatal Skies,False,en,Action|Drama|Thriller,Action International Pictures (AIP),0,1990-07-18,88,0
